mesure,indicateur,id_indicateur,code_departement,libelle_departement,date,valeur,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,01,Ain,2019-11-30,24.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,01,Ain,2020-11-30,36.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,01,Ain,2021-10-31,88.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,01,Ain,2022-09-30,95.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,01,Ain,2019-10-31,98.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,01,Ain,2020-10-31,100.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,01,Ain,2021-10-31,100.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,01,Ain,2022-09-30,100.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,02,Aisne,2019-11-30,3.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,02,Aisne,2020-11-30,7.0,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,02,Aisne,2021-10-31,44.0,% des classes
