mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,04,Alpes-de-Haute-Provence,100.0,2021-10-31,88.0,2019-10-31,12.0,14.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,04,Alpes-de-Haute-Provence,89.0,2021-10-31,0.0,2019-11-30,89.0,,,,,92.0,97.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,04,Alpes-de-Haute-Provence,93.0,2021-09-30,82.0,2019-09-30,11.0,13.0,86.0,8.0,2020-09-30,100.0,61.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,04,Alpes-de-Haute-Provence,37.0,2021-09-30,22.0,2018-03-31,15.0,68.0,,,,,,,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,04,Alpes-de-Haute-Provence,24.0,2021-09-30,22.0,2017-09-30,2.0,9.0,23.0,4.0,2020-09-30,25.0,67.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,04,Alpes-de-Haute-Provence,2.0,2021-09-30,1.0,2017-09-30,1.0,100.0,1.0,100.0,2020-09-30,2.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,04,Alpes-de-Haute-Provence,45.8,2020-10-31,35.8,2017-10-31,10.0,28.0,38.8,18.0,2019-10-31,47.0,89.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,04,Alpes-de-Haute-Provence,169.0,2021-12-31,222.0,2017-12-31,-53.0,-24.0,176.0,-4.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d'entreprises industrielles et organismes agricoles bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,04,Alpes-de-Haute-Provence,101.0,2021-10-31,0.0,,101.0,,,,,85.0,100.0,2022-12-31,entreprises industrielles et agricoles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,04,Alpes-de-Haute-Provence,386.0,2021-10-31,18.0,2021-02-28,368.0,2044.0,107.0,261.0,2021-04-30,329.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,04,Alpes-de-Haute-Provence,108.0,2021-10-31,8.0,2021-01-31,100.0,1250.0,49.0,120.0,2021-04-30,96.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,04,Alpes-de-Haute-Provence,1098.0,2020-12-31,746.0,2017-12-31,352.0,47.0,882.0,24.0,2019-12-31,1088.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,04,Alpes-de-Haute-Provence,4254.0,2021-07-31,3821.0,2019-07-31,433.0,11.0,3428.0,24.0,2020-07-31,,,,Recrutements de jeunes
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,04,Alpes-de-Haute-Provence,249.0,2021-06-30,223.0,2017-01-31,26.0,12.0,228.0,9.0,2021-02-28,392.0,15.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,04,Alpes-de-Haute-Provence,62732.0,2021-12-31,0.0,2017-01-01,62732.0,,,,,76161.0,82.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,04,Alpes-de-Haute-Provence,80.0,2021-09-30,55.0,2017-12-31,25.0,45.0,79.0,1.0,2020-09-30,84.0,86.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,04,Alpes-de-Haute-Provence,3861.0,2021-11-30,0.0,2018-03-31,3861.0,,2568.0,50.0,2020-09-30,3688.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,04,Alpes-de-Haute-Provence,249.0,2021-11-30,0.0,,249.0,,,,,246.0,100.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,04,Alpes-de-Haute-Provence,160000.0,2021-06-30,0.0,2017-06-30,160000.0,,160000.0,0.0,2020-06-30,160000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,04,Alpes-de-Haute-Provence,29.8,2020-12-31,24.2,2017-12-31,6.0,23.0,27.4,9.0,2019-12-31,15.0,100.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,04,Alpes-de-Haute-Provence,591.0,2020-12-31,453.0,2017-12-31,138.0,30.0,,,,795.0,40.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,04,Alpes-de-Haute-Provence,99.46,2020-12-31,0.0,2017-12-31,99.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,04,Alpes-de-Haute-Provence,316094.0,2021-10-31,328677.0,2017-12-31,-12583.0,-4.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,04,Alpes-de-Haute-Provence,26.0,2021-11-30,17.0,2017-11-30,9.0,53.0,,,,,,,atteintes aux personnes entre janvier et novembre
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,04,Alpes-de-Haute-Provence,76.0,2021-11-30,99.0,2017-11-30,-23.0,-23.0,,,,,,,atteintes aux biens entre janvier et novembre
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,04,Alpes-de-Haute-Provence,275.0,2021-11-30,0.0,,275.0,,112.0,146.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,04,Alpes-de-Haute-Provence,0.0,2020-03-31,0.0,2017-12-31,0.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,04,Alpes-de-Haute-Provence,0.0,2020-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,04,Alpes-de-Haute-Provence,15.0,2020-12-31,30.0,2017-12-31,-15.0,-50.0,17.0,-12.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,04,Alpes-de-Haute-Provence,8.0,2021-09-30,,,,,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,04,Alpes-de-Haute-Provence,97.0,2021-11-30,101.0,2021-03-31,-4.0,-4.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,04,Alpes-de-Haute-Provence,78.0,2021-10-31,3.0,2020-12-31,75.0,2500.0,6.0,1200.0,2021-03-31,599.0,13.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,04,Alpes-de-Haute-Provence,32.17,2021-09-30,6.55,2019-01-31,26.0,391.0,18.43,75.0,2020-09-30,40.0,77.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,04,Alpes-de-Haute-Provence,65.26,2021-09-30,0.0,2019-01-31,65.0,,55.18,18.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,04,Alpes-de-Haute-Provence,19.86,2021-09-30,0.0,2019-01-31,20.0,,16.04,24.0,2020-09-30,20.0,99.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,04,Alpes-de-Haute-Provence,10.0,2021-06-30,4.0,2017-06-30,6.0,150.0,9.0,11.0,2020-06-30,12.0,75.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,04,Alpes-de-Haute-Provence,1.0,2021-06-30,,,,,,,,2.0,,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,04,Alpes-de-Haute-Provence,509.0,2020-12-31,514.0,2018-12-31,-5.0,-1.0,374.0,36.0,2020-09-30,661.0,0.0,2022-12-31,pères / conjoints dans l'année
