mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,60,Oise,100.0,2021-10-31,91.0,2019-10-31,9.0,10.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,60,Oise,21.0,2021-10-31,2.0,2019-11-30,19.0,950.0,3.0,600.0,2020-11-30,58.0,34.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,60,Oise,81.0,2021-09-30,72.0,2019-09-30,9.0,12.0,76.0,7.0,2020-09-30,100.0,32.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,60,Oise,28.0,2021-09-30,33.0,2018-03-31,-5.0,-15.0,,,,,,,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,60,Oise,146.0,2021-09-30,133.0,2017-09-30,13.0,10.0,141.0,4.0,2020-09-30,163.0,43.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,60,Oise,3.0,2021-09-30,1.0,2017-09-30,2.0,200.0,1.0,200.0,2020-09-30,4.0,67.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,60,Oise,52.7,2020-10-31,39.4,2017-10-31,13.0,34.0,39.3,34.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,60,Oise,1608.0,2021-12-31,1208.0,2017-12-31,400.0,33.0,1396.0,15.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d'entreprises industrielles et organismes agricoles bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,60,Oise,270.0,2021-10-31,0.0,,270.0,,,,,216.0,100.0,2022-12-31,entreprises industrielles et agricoles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,60,Oise,884.0,2021-10-31,26.0,2021-02-28,858.0,3300.0,162.0,446.0,2021-04-30,976.0,90.0,2022-12-31,entreprises
